country,idcode,year,growth,FI,KOFEcGI,FIXEcGI,lngdp,lngcf,lnexp,lnimp,lnghg,KOFEcGIDF,KOFEcGIDJ,FIXEcGIDF,FIXEcGIDJ,w1y_lnghg,w1x_FI,w1x_KOFEcGI,w1x_FIXEcGI
Switzerland,CHE,2009,-2.7656842,15.817924,82,12.970697,27.040431,25.779512,26.491587,26.386226,3.9386649,80,83,12.654339,13.128877,0.0069745,0.0194522,0.0971739,0.0131204
Switzerland,CHE,2010,3.0116403,15.801908,82,12.957565,27.118527,25.766691,26.681691,26.528401,3.9687813,81,84,12.799546,13.273603,0.007019,0.0194776,0.0977059,0.0131878
Switzerland,CHE,2011,-7.7777701,15.774395,80,12.619516,27.296946,26.041386,26.878124,26.772999,3.8910036,81,80,12.77726,12.619516,0.0069755,0.0195173,0.0975068,0.0131666
Switzerland,CHE,2012,2.6205894,15.724397,83,13.051249,27.254143,25.932752,26.852316,26.722202,3.9172095,87,79,13.680225,12.422273,0.0069763,0.0195818,0.0974712,0.0131761
Switzerland,CHE,2013,2.0286269,15.673329,84,13.165596,27.282881,25.905049,26.939872,26.798612,3.9374958,89,79,13.949262,12.38193,0.0069706,0.0195697,0.0972392,0.0131296
Switzerland,CHE,2014,-7.7187232,15.627008,85,13.282957,27.312192,25.949013,26.871734,26.71473,3.8603086,87,84,13.595497,13.126687,0.0069595,0.019576,0.0989728,0.0133646
Switzerland,CHE,2015,-1.6564405,15.575126,85,13.238857,27.265738,25.882321,26.803199,26.639468,3.8437442,87,84,13.55036,13.083106,0.0069725,0.0195281,0.0979722,0.0131975
Switzerland,CHE,2016,1.0225909,15.524966,87,13.506721,27.257055,25.89375,26.841363,26.691973,3.8539701,88,85,13.66197,13.196221,0.0070263,0.0194735,0.0984091,0.0132033
Switzerland,CHE,2017,-2.0990276,15.467229,87,13.456489,27.267178,25.921763,26.847949,26.71473,3.8329798,88,85,13.611161,13.147144,0.0070447,0.019422,0.0995035,0.0133137
Switzerland,CHE,2018,-2.7206593,15.426287,86,13.266607,27.310816,25.954374,26.907415,26.749132,3.8057732,88,85,13.575133,13.112344,0.0070377,0.0193984,0.0997351,0.0133086
Switzerland,CHE,2019,-0.49052495,15.39022,86,13.235589,27.303905,25.975539,26.894966,26.746713,3.800868,88,85,13.543394,13.081687,0.0070244,0.0193686,0.1000871,0.0133362
Switzerland,CHE,2020,-5.7263602,15.350209,86,13.20118,27.329916,26.121429,26.884473,26.787051,3.7436044,87,86,13.354682,13.20118,0.0069378,0.0192723,0.0983837,0.0130317
Chile,CHL,2006,3.1105939,12.572183,72,9.0519719,25.760218,24.252563,24.92945,24.523239,3.7169809,65,79,8.1719191,9.9320248,0.0901269,0.2448532,1.234208,0.154814
Chile,CHL,2007,17.279651,12.675523,74,9.3798869,25.876557,24.376518,25.074833,24.710396,3.8897774,67,80,8.4926003,10.140418,0.0903406,0.2478476,1.26575,0.160763
Chile,CHL,2008,9.5124254,12.766661,74,9.4473292,25.916223,24.672585,25.042086,24.973189,3.9849017,68,80,8.6813296,10.213329,0.0906575,0.2511259,1.247726,0.1601679
Chile,CHL,2009,-4.7405849,12.768229,72,9.1931249,25.864929,24.39449,24.880585,24.639281,3.9374958,65,80,8.2993489,10.214583,0.0898237,0.2516248,1.25124,0.1608562
Chile,CHL,2010,9.4973357,12.818794,69,8.8449676,26.103163,24.708539,25.129985,24.939828,4.0324692,65,73,8.3322159,9.3577193,0.0901018,0.2521791,1.253919,0.1615518
Chile,CHL,2011,-116.1167,12.817509,72,9.2286062,26.248719,24.926465,25.270807,25.177613,2.8713022,65,78,8.3313806,9.9976567,0.0905816,0.2522415,1.245859,0.1603973
Chile,CHL,2012,12.742559,12.848983,69,8.8657984,26.310514,25.065772,25.218621,25.231925,2.9987278,63,76,8.0948595,9.7652273,0.0904441,0.2531625,1.271893,0.1638567
Chile,CHL,2013,14.585544,12.800139,68,8.7040948,26.347283,25.056627,25.202873,25.230823,3.1445832,62,75,7.9360864,9.6001045,0.090189,0.2530024,1.269854,0.1637668
Chile,CHL,2014,-37.889324,12.765378,71,9.0634182,26.280094,24.902258,25.167093,25.154083,2.76569,63,78,8.042188,9.9569946,0.0899997,0.2531562,1.289601,0.1665879
Chile,CHL,2015,32.580691,12.776555,67,8.5602915,26.216327,24.852012,24.981711,25.009607,3.0914969,60,74,7.6659327,9.4546503,0.0901357,0.252208,1.281009,0.1648066
Chile,CHL,2016,80.966737,12.713746,67,8.5182099,26.240719,24.802497,24.963153,24.970331,3.9011643,59,76,7.5011102,9.662447,0.0912124,0.2521403,1.282346,0.1652647
Chile,CHL,2017,3.7500674,12.527045,67,8.3931202,26.343667,24.860031,25.081256,25.056627,3.9386649,59,75,7.3909566,9.3952838,0.0916327,0.2512776,1.301298,0.167109
Chile,CHL,2018,-2.344704,12.431032,67,8.3287914,26.410241,24.992963,25.155272,25.189174,3.9152179,58,75,7.2099985,9.3232739,0.091533,0.2512447,1.301128,0.1668087
Chile,CHL,2019,11.671921,12.336763,67,8.2656313,26.354478,24.9689,25.07096,25.133637,4.0319371,59,76,7.2786903,9.37594,0.091249,0.2521214,1.308041,0.1682199
Chile,CHL,2020,-12.61334,12.292512,67,8.2359833,26.256655,24.72513,25.101535,24.944243,3.9058037,59,76,7.2525823,9.3423094,0.0903929,0.2515842,1.292614,0.1659221
China,CHN,2006,9.3390667,15.155442,50,7.5777211,28.642622,27.726331,27.622989,27.386399,8.9375929,48,53,7.2746123,8.0323844,0.0964208,0.2451324,1.242145,0.1431172
China,CHN,2007,7.6930877,15.346326,52,7.9800894,28.897969,27.995664,27.862133,27.579728,9.0145238,48,56,7.3662364,8.5939424,0.0969342,0.2503157,1.26651,0.1485616
China,CHN,2008,3.0594026,15.497798,47,7.2839649,29.154901,28.293709,28.036486,27.770783,9.0451178,45,48,6.9740089,7.4389429,0.0976796,0.2554454,1.256714,0.1502498
China,CHN,2009,6.5531519,15.585909,46,7.169518,29.260262,28.468269,27.862133,27.670242,9.1106493,43,49,6.7019407,7.6370952,0.0972935,0.2574005,1.239613,0.149081
China,CHN,2010,8.7859342,15.67416,47,7.3668552,29.437669,28.671298,28.137839,27.988696,9.1985087,45,48,7.053372,7.5235968,0.0981513,0.2590712,1.24964,0.1510564
China,CHN,2011,4.934906,15.729626,45,7.0783318,29.652569,28.889482,28.329156,28.235337,9.2478577,44,46,6.9210356,7.2356281,0.0986147,0.2599128,1.248963,0.1514431
China,CHN,2012,2.707118,19.828763,45,8.9229434,29.77461,29.002202,28.410346,28.293709,9.2749289,43,46,8.5263682,9.1212311,0.098669,0.2614801,1.251542,0.1526146
China,CHN,2013,4.4651461,19.918216,45,8.9631972,29.889654,29.121675,28.489683,28.382437,9.3195804,43,48,8.5648329,9.5607437,0.0988545,0.2627846,1.249178,0.152939
China,CHN,2014,0.70664096,19.955735,46,9.179638,29.982396,29.199637,28.531182,28.437497,9.3266468,43,50,8.5809659,9.9778674,0.0992418,0.2638667,1.262383,0.1549379
China,CHN,2015,-1.2189648,20.065516,43,8.6281717,30.037966,29.195462,28.489683,28.324168,9.3144571,41,46,8.2268614,9.2301371,0.0994114,0.2643147,1.237184,0.1520244
China,CHN,2016,0.25828762,20.143782,44,8.863264,30.046935,29.197552,28.419478,28.293709,9.31704,40,47,8.0575127,9.4675774,0.0995379,0.2638762,1.247033,0.1527898
China,CHN,2017,2.1394519,20.181139,45,9.0815127,30.14062,29.298728,28.518912,28.424014,9.3384345,40,50,8.0724558,10.09057,0.0999906,0.2635798,1.258881,0.154211
China,CHN,2018,4.3932946,20.207708,45,9.0934686,30.26291,29.437669,28.605581,28.571028,9.3823675,39,51,7.8810062,10.305931,0.0999426,0.264134,1.263429,0.1549432
China,CHN,2019,1.7352838,20.25154,46,9.3157084,30.291281,29.452339,28.598005,28.547312,9.3997203,38,53,7.6955852,10.733316,0.1000179,0.2639825,1.267816,0.1554878
China,CHN,2020,1.7276461,20.277179,46,9.3275025,30.318869,29.482621,28.638979,28.498122,9.4169968,38,53,7.7053282,10.746905,0.0988325,0.2636243,1.230612,0.1507822
Cameroon,CMR,2006,-2.1330796,7.0671225,31,2.190808,23.763015,22.03699,22.30636,22.262281,4.8375509,30,31,2.1201367,2.190808,0.645577,1.499947,4.809382,0.687877
Cameroon,CMR,2007,0.39553884,7.3090869,33,2.4119987,23.897144,22.20487,22.568566,22.513357,4.8415063,34,33,2.4850895,2.4119987,0.6524747,1.508084,4.841379,0.695453
Cameroon,CMR,2008,0.41757004,7.5478435,33,2.4907883,24.044698,22.424371,22.719326,22.812658,4.845682,36,31,2.7172236,2.3398315,0.65635,1.526536,4.930178,0.721125
Cameroon,CMR,2009,-0.4096752,7.8132396,33,2.5783691,24.051893,22.368071,22.398491,22.557446,4.8415853,32,34,2.5002367,2.6565015,0.6606044,1.538724,4.675228,0.6865016
Cameroon,CMR,2010,0.29954303,8.1883195,34,2.7840286,24.037452,22.334702,22.447817,22.576434,4.8445807,32,35,2.6202622,2.8659118,0.6641189,1.551536,4.796928,0.7091298
Cameroon,CMR,2011,-6.7560267,8.355327,37,3.091471,24.144266,22.470725,22.740832,22.831052,4.7770204,37,37,3.091471,3.091471,0.6640317,1.565284,4.810726,0.7159288
Cameroon,CMR,2012,0.14305552,8.4718485,38,3.2193024,24.131108,22.415205,22.723394,22.82251,4.778451,39,37,3.3040209,3.1345839,0.6688079,1.581612,4.805761,0.7225196
Cameroon,CMR,2013,1.6512759,8.6481036,36,3.1133173,24.240764,22.562227,22.80645,22.903683,4.7949638,38,33,3.2862794,2.8538742,0.6706689,1.589144,4.798914,0.7253042
Cameroon,CMR,2014,0.74165977,8.7373183,38,3.3201809,24.317835,22.694565,22.875028,22.993328,4.8023804,39,38,3.4075541,3.3201809,0.6759256,1.604136,4.732035,0.7201812
Cameroon,CMR,2015,1.5640593,8.931035,37,3.3044829,24.195232,22.494823,22.631326,22.776107,4.8180209,37,36,3.3044829,3.2151726,0.6772482,1.614987,4.478002,0.6831189
Cameroon,CMR,2016,1.4603485,8.9833151,36,3.2339934,24.243727,22.625373,22.555847,22.68054,4.8326244,36,36,3.2339934,3.2339934,0.6790839,1.62233,4.431482,0.6759232
Cameroon,CMR,2017,-0.5191083,8.9516512,36,3.2225944,24.309559,22.672029,22.602731,22.707022,4.8274333,37,36,3.312111,3.2225944,0.6819667,1.626774,4.60423,0.7059811
Cameroon,CMR,2018,0.63056441,9.2237431,37,3.4127849,24.412145,22.778671,22.71114,22.853876,4.833739,37,36,3.4127849,3.3205475,0.6860094,1.627534,4.732374,0.7292734
Cameroon,CMR,2019,0.8635427,9.2176914,38,3.5027227,24.404617,22.739501,22.768375,22.930441,4.8423744,40,36,3.6870766,3.3183689,0.6865655,1.628908,4.65863,0.7173641
Cameroon,CMR,2020,1.277597,9.2929239,36,3.3454526,24.431948,22.697347,22.534828,22.698735,4.8551504,35,36,3.2525234,3.3454526,0.6818099,1.627975,4.601035,0.7099507
Costa Rica,CRI,2006,2.9141135,10.688679,67,7.1614149,23.845631,22.289796,23.015801,23.074641,2.4414771,65,69,6.9476413,7.3751885,0.4667583,1.052134,5.525826,0.7018875
Costa Rica,CRI,2007,11.575022,10.883329,67,7.2918303,24.015392,22.557446,23.121161,23.232865,2.5572273,64,71,6.9653304,7.7271634,0.4715156,1.064162,5.595772,0.7189835
Costa Rica,CRI,2008,1.0794245,10.874891,63,6.8511813,24.150781,22.748779,23.216471,23.397414,2.5680216,60,67,6.5249346,7.286177,0.4750547,1.07995,5.437706,0.7087393
Costa Rica,CRI,2009,-3.3531407,10.902797,62,6.7597343,24.150781,22.458455,23.102812,23.09351,2.5344901,57,67,6.2145945,7.3048742,0.4731307,1.085083,5.462878,0.7166995
Costa Rica,CRI,2010,1.02565,10.988651,62,6.8129637,24.352926,22.734161,23.248994,23.280493,2.5447467,54,69,5.9338716,7.5821693,0.4764002,1.088901,5.408892,0.7125444
Costa Rica,CRI,2011,-65.6163,11.205151,62,6.9471934,24.479804,22.871534,23.369441,23.451119,1.8885837,53,71,5.9387298,7.9556569,0.4259599,1.095746,5.365849,0.7115642
Costa Rica,CRI,2012,-0.15140048,11.178623,61,6.8189599,24.57766,22.961846,23.437961,23.526626,1.8870696,53,70,5.9246701,7.825036,0.4269304,1.102166,5.430348,0.7233725
Costa Rica,CRI,2013,7.4432595,11.278897,61,6.8801273,24.655091,23.023849,23.483276,23.544645,1.9615022,54,69,6.0906045,7.7824391,0.4343462,1.103784,5.44354,0.7266218
Costa Rica,CRI,2014,0,11.327461,63,7.1363005,24.67451,23.025851,23.532669,23.579736,1.9615022,55,70,6.2301036,7.9292228,0.442341,1.104883,5.572513,0.7441928
Costa Rica,CRI,2015,-1.1315538,11.315923,60,6.7895539,24.755735,23.08412,23.568175,23.562344,1.9501867,53,67,5.9974393,7.5816685,0.4380034,1.102471,5.471191,0.7286438
Costa Rica,CRI,2016,10.77758,11.329337,61,6.9108954,24.799107,23.130211,23.646427,23.613638,2.0579625,54,68,6.1178418,7.7039489,0.4748531,1.100155,5.48395,0.7280819
Costa Rica,CRI,2017,3.6367644,11.299334,62,7.0055873,24.825909,23.112029,23.688539,23.667705,2.0943302,57,68,6.4406206,7.6835473,0.4739986,1.098087,5.545082,0.7353653
Costa Rica,CRI,2018,3.7466618,11.197065,64,7.1661218,24.856831,23.165613,23.791319,23.748557,2.1317968,59,68,6.6062685,7.6140044,0.4767615,1.113521,5.556354,0.7449855
Costa Rica,CRI,2019,-0.35650662,11.143694,64,7.1319639,24.888379,23.065072,23.845631,23.733887,2.1282317,60,68,6.6862162,7.5777116,0.477436,1.114647,5.602737,0.7522206
Costa Rica,CRI,2020,-17.09578,11.052999,64,7.0739193,24.853621,23.007687,23.718998,23.585467,1.9572739,58,69,6.4107393,7.6265692,0.4757347,1.109569,5.477618,0.7320011
Cyprus,CYP,2006,1.5855372,11.840996,79,9.3543865,23.723986,22.320631,22.870366,22.951127,2.1860513,77,80,9.1175666,9.4727965,0.0434321,0.117299,0.6170879,0.079259
Cyprus,CYP,2007,3.6407772,11.897712,81,9.6371467,23.90132,22.487997,23.05541,23.182855,2.222459,78,84,9.2802153,9.994078,0.0436443,0.1184755,0.6287106,0.0813867
Cyprus,CYP,2008,2.3555693,11.936229,82,9.7877079,24.048302,22.810179,23.362323,23.591165,2.2460147,81,83,9.6683456,9.9070702,0.0438085,0.1198628,0.6210964,0.081264
Cyprus,CYP,2009,-1.9231362,12.006932,80,9.6055456,23.981362,22.504975,23.264868,23.369441,2.2267834,78,82,9.365407,9.8456843,0.0434933,0.1204833,0.6195669,0.0813939
Cyprus,CYP,2010,-3.5129847,11.956719,80,9.5653753,23.97364,22.544584,23.280493,23.437961,2.1916535,78,81,9.3262409,9.6849425,0.0437067,0.1207397,0.6175554,0.0812495
Cyprus,CYP,2011,-3.5250949,11.874394,80,9.4995152,24.041082,22.375763,23.417893,23.483276,2.1564026,78,81,9.2620274,9.6182592,0.0437832,0.1208359,0.6130543,0.0806975
Cyprus,CYP,2012,-6.0841659,11.808545,78,9.210665,23.946134,22.121983,23.347934,23.383525,2.0955609,78,78,9.210665,9.210665,0.0438028,0.1210571,0.6065574,0.0799155
Cyprus,CYP,2013,-9.1381866,11.435712,78,8.9198551,23.90132,21.851437,23.411113,23.383525,2.0041791,79,77,9.0342122,8.805498,0.0437833,0.120853,0.6094863,0.0801219
Cyprus,CYP,2014,5.2505497,11.385803,83,9.4502162,23.867418,21.867489,23.451119,23.437961,2.0566846,83,83,9.4502162,9.4502162,0.0437541,0.1207862,0.6210946,0.0816079
Cyprus,CYP,2015,1.0178205,11.282881,82,9.2519624,23.713986,21.720214,23.355155,23.318521,2.0668628,86,78,9.7032776,8.8006471,0.04395,0.12005,0.6143371,0.0801643
Cyprus,CYP,2016,5.5398779,11.193241,84,9.4023224,23.772539,22.017993,23.417893,23.390494,2.1222615,86,82,9.6261873,9.1784576,0.0444788,0.1200361,0.6140548,0.080077
Cyprus,CYP,2017,1.6627461,11.600298,84,9.74425,23.85876,22.279303,23.556479,23.562344,2.138889,87,81,10.092259,9.3962411,0.0446878,0.1196674,0.6236566,0.0810578
Cyprus,CYP,2018,-2.1429391,11.28337,85,9.5908642,23.965858,22.320631,23.672954,23.657123,2.1174596,89,82,10.042199,9.2523631,0.0445216,0.1192446,0.628145,0.0812489
Cyprus,CYP,2019,-0.24096397,10.988635,83,9.1205674,23.977509,22.362263,23.708948,23.698795,2.11505,85,82,9.3403401,9.0106811,0.0442907,0.1193836,0.6306761,0.0816934
Cyprus,CYP,2020,-5.3263363,10.844334,84,9.1092403,23.942142,22.338686,23.738801,23.7534,2.0617866,85,83,9.2176837,9.000797,0.0437189,0.1190051,0.6176538,0.0796929
Germany,DEU,2006,0.9466392,16.619028,81,13.461413,28.729633,27.152985,27.813343,27.726331,6.8383516,72,89,11.9657,14.790935,0.0431551,0.1161731,0.5719606,0.0859558
